game_date,game_loc,away_team,away_team_score,home_team,home_team_score,total_score,max_temp_C,min_temp_C,precipitation_mm,max_wind_speed_kmh,dominant_wind_dir_deg
2022-05-08,Minute Maid Park,Detroit Tigers,0,Houston Astros,5,5,7.8,3.3,2.0,4.7,124.0
2022-05-08,Target Field,Oakland Athletics,3,Minnesota Twins,4,7,13.0,7.9,1.5,18.1,284.0
2022-05-08,Yankee Stadium III,Texas Rangers,1,New York Yankees,2,3,19.5,3.1,0.0,9.3,98.0
2022-05-08,Yankee Stadium III,Texas Rangers,4,New York Yankees,2,6,19.5,3.1,0.0,9.3,98.0
2022-05-08,Citizens Bank Park,New York Mets,2,Philadelphia Phillies,3,5,14.2,-1.4,0.0,10.9,155.0
2022-05-08,Citizens Bank Park,New York Mets,6,Philadelphia Phillies,1,7,14.2,-1.4,0.0,10.9,155.0
2022-05-08,Petco Park,Miami Marlins,2,San Diego Padres,3,5,24.5,14.8,0.0,16.8,70.0
2022-05-08,T-Mobile Park,Tampa Bay Rays,1,Seattle Mariners,2,3,20.3,2.5,0.0,14.7,263.0
2022-05-08,Oracle Park,St. Louis Cardinals,3,San Francisco Giants,4,7,11.8,10.8,0.4,33.2,8.0
2022-05-09,Angel Stadium of Anaheim,Tampa Bay Rays,3,Los Angeles Angels,11,14,19.1,14.2,0.0,16.7,65.0
2022-05-09,Chase Field,Miami Marlins,3,Arizona Diamondbacks,4,7,31.1,17.6,0.0,23.4,247.0
2022-05-09,Oriole Park at Camden Yards,Kansas City Royals,1,Baltimore Orioles,6,7,32.2,16.8,0.0,12.1,86.0
2022-05-09,Guaranteed Rate Field,Cleveland Guardians,12,Chicago White Sox,9,21,27.5,15.4,0.0,20.9,56.0
2022-05-09,Great American Ball Park,Milwaukee Brewers,5,Cincinnati Reds,10,15,31.5,19.4,0.0,18.1,100.0
2022-05-09,Comerica Park,Oakland Athletics,2,Detroit Tigers,0,2,13.2,4.7,0.0,16.5,259.0
2022-05-09,Yankee Stadium III,Texas Rangers,0,New York Yankees,1,1,22.0,3.8,0.0,11.2,151.0
2022-05-09,PNC Park,Los Angeles Dodgers,1,Pittsburgh Pirates,5,6,32.2,17.0,0.0,17.1,137.0
2022-05-09,Petco Park,Chicago Cubs,6,San Diego Padres,0,6,21.4,15.9,0.0,17.8,65.0
2022-05-09,T-Mobile Park,Philadelphia Phillies,9,Seattle Mariners,0,9,23.3,5.3,0.0,21.1,213.0
2022-05-09,Oracle Park,Colorado Rockies,5,San Francisco Giants,8,13,12.3,11.1,0.0,17.7,12.0
2022-05-10,Angel Stadium of Anaheim,Tampa Bay Rays,0,Los Angeles Angels,12,12,19.3,12.6,4.0,13.0,89.0
2022-05-10,Chase Field,Miami Marlins,3,Arizona Diamondbacks,9,12,32.3,17.8,0.0,19.9,260.0
2022-05-10,Truist Park,Boston Red Sox,9,Atlanta Braves,4,13,6.7,-6.0,0.0,25.8,356.0
2022-05-10,Guaranteed Rate Field,Cleveland Guardians,1,Chicago White Sox,4,5,28.2,16.7,0.0,30.7,72.0
2022-05-10,Great American Ball Park,Milwaukee Brewers,5,Cincinnati Reds,4,9,33.4,19.4,0.0,17.1,107.0
2022-05-10,Comerica Park,Oakland Athletics,0,Detroit Tigers,6,6,15.3,3.6,3.7,16.8,290.0
2022-05-10,Comerica Park,Oakland Athletics,4,Detroit Tigers,1,5,15.3,3.6,3.7,16.8,290.0
2022-05-10,Target Field,Houston Astros,5,Minnesota Twins,0,5,9.9,-0.3,0.0,17.1,185.0
2022-05-10,Yankee Stadium III,Toronto Blue Jays,5,New York Yankees,6,11,16.0,4.9,1.4,10.5,247.0
2022-05-10,PNC Park,Los Angeles Dodgers,11,Pittsburgh Pirates,1,12,34.8,17.7,0.0,14.0,171.0
2022-05-10,Petco Park,Chicago Cubs,4,San Diego Padres,5,9,21.3,15.2,0.5,14.1,66.0
2022-05-10,T-Mobile Park,Philadelphia Phillies,4,Seattle Mariners,5,9,13.5,2.9,5.2,20.5,285.0
2022-05-10,Oracle Park,Colorado Rockies,2,San Francisco Giants,9,11,12.6,11.3,1.4,26.0,155.0
2022-05-10,Busch Stadium III,Baltimore Orioles,5,St. Louis Cardinals,3,8,15.2,2.5,0.3,20.7,331.0
2022-05-10,Globe Life Field,Kansas City Royals,4,Texas Rangers,6,10,0.6,-5.8,4.0,20.0,202.0
2022-05-10,Nationals Park,New York Mets,4,Washington Nationals,2,6,34.3,17.0,0.0,15.1,108.0
2022-05-11,Angel Stadium of Anaheim,Tampa Bay Rays,4,Los Angeles Angels,2,6,22.5,12.4,0.0,18.1,57.0
2022-05-11,Chase Field,Miami Marlins,11,Arizona Diamondbacks,3,14,30.8,17.8,0.0,25.1,263.0
2022-05-11,Truist Park,Boston Red Sox,3,Atlanta Braves,5,8,8.4,-6.0,0.5,18.5,32.0
2022-05-11,Great American Ball Park,Milwaukee Brewers,11,Cincinnati Reds,14,25,35.3,21.6,0.0,26.1,94.0
2022-05-11,Comerica Park,Oakland Athletics,9,Detroit Tigers,0,9,13.9,3.0,2.8,15.8,4.0
2022-05-11,Target Field,Houston Astros,11,Minnesota Twins,3,14,13.4,4.4,0.0,28.2,290.0
2022-05-11,Yankee Stadium III,Toronto Blue Jays,3,New York Yankees,5,8,11.8,3.8,8.1,8.0,204.0
2022-05-11,PNC Park,Los Angeles Dodgers,3,Pittsburgh Pirates,5,8,35.1,20.4,0.0,27.2,31.0
2022-05-11,Petco Park,Chicago Cubs,7,San Diego Padres,5,12,22.2,14.1,0.0,18.1,57.0
2022-05-11,T-Mobile Park,Philadelphia Phillies,4,Seattle Mariners,2,6,11.1,-0.1,0.1,18.2,288.0
2022-05-11,Oracle Park,Colorado Rockies,1,San Francisco Giants,7,8,12.9,11.6,0.0,14.2,267.0
2022-05-11,Busch Stadium III,Baltimore Orioles,1,St. Louis Cardinals,10,11,18.8,3.0,0.0,24.2,266.0
2022-05-11,Globe Life Field,Kansas City Royals,8,Texas Rangers,2,10,-1.0,-7.7,0.0,13.9,32.0
2022-05-11,Nationals Park,New York Mets,3,Washington Nationals,8,11,35.3,21.4,0.0,28.1,310.0
2022-05-12,Guaranteed Rate Field,New York Yankees,15,Chicago White Sox,7,22,23.4,16.0,0.6,33.3,90.0
2022-05-12,Comerica Park,Oakland Athletics,5,Detroit Tigers,3,8,6.5,1.9,7.4,14.4,348.0
2022-05-12,Dodger Stadium,Philadelphia Phillies,9,Los Angeles Dodgers,7,16,23.9,14.1,0.0,24.8,67.0
2022-05-12,Target Field,Houston Astros,5,Minnesota Twins,0,5,10.2,-2.8,0.0,19.6,69.0
2022-05-12,PNC Park,Cincinnati Reds,4,Pittsburgh Pirates,0,4,27.3,18.7,0.8,42.1,40.0
2022-05-12,Busch Stadium III,Baltimore Orioles,3,St. Louis Cardinals,2,5,17.5,4.3,0.0,25.1,52.0
2022-05-12,Globe Life Field,Kansas City Royals,1,Texas Rangers,3,4,0.8,-9.4,0.7,11.6,229.0
2022-05-12,Nationals Park,New York Mets,4,Washington Nationals,1,5,30.8,20.8,1.1,39.6,318.0
2022-05-13,Chase Field,Chicago Cubs,3,Arizona Diamondbacks,4,7,35.9,14.4,0.0,15.7,233.0
2022-05-13,Truist Park,San Diego Padres,11,Atlanta Braves,6,17,8.2,-2.5,2.8,20.1,357.0
2022-05-13,Guaranteed Rate Field,New York Yankees,10,Chicago White Sox,4,14,23.2,13.6,0.7,19.9,88.0
2022-05-13,Coors Field,Kansas City Royals,14,Colorado Rockies,10,24,12.3,2.7,0.0,22.9,65.0
2022-05-13,Comerica Park,Baltimore Orioles,2,Detroit Tigers,4,6,4.1,-2.4,9.3,11.5,266.0
2022-05-13,Dodger Stadium,Philadelphia Phillies,12,Los Angeles Dodgers,10,22,18.1,12.2,0.0,19.4,27.0
2022-05-13,loanDepot park,Milwaukee Brewers,2,Miami Marlins,1,3,46.2,29.0,0.0,32.3,329.0
2022-05-13,Target Field,Cleveland Guardians,8,Minnesota Twins,12,20,8.9,-0.4,0.0,17.1,133.0
2022-05-13,Citi Field,Seattle Mariners,2,New York Mets,1,3,8.0,-1.1,6.2,7.9,210.0
2022-05-13,RingCentral Coliseum,Los Angeles Angels,2,Oakland Athletics,0,2,13.4,11.7,0.1,25.6,297.0
2022-05-13,PNC Park,Cincinnati Reds,8,Pittsburgh Pirates,2,10,22.2,16.1,0.0,22.6,46.0
2022-05-13,Busch Stadium III,San Francisco Giants,8,St. Louis Cardinals,2,10,12.2,4.5,0.3,26.9,302.0
2022-05-13,Tropicana Field,Toronto Blue Jays,2,Tampa Bay Rays,5,7,30.1,22.9,4.1,12.2,32.0
2022-05-13,Globe Life Field,Boston Red Sox,7,Texas Rangers,1,8,0.1,-7.8,7.0,15.0,204.0
2022-05-13,Nationals Park,Houston Astros,6,Washington Nationals,1,7,22.7,14.9,14.2,23.3,12.0
2022-05-14,Chase Field,Chicago Cubs,4,Arizona Diamondbacks,2,6,39.6,18.2,0.0,14.8,250.0
2022-05-14,Truist Park,San Diego Padres,5,Atlanta Braves,6,11,6.1,-4.1,0.2,25.1,358.0
2022-05-14,Guaranteed Rate Field,New York Yankees,2,Chicago White Sox,3,5,21.6,12.4,0.3,14.0,26.0
2022-05-14,Coors Field,Kansas City Royals,4,Colorado Rockies,10,14,15.5,6.0,0.0,18.2,252.0
2022-05-14,Comerica Park,Baltimore Orioles,0,Detroit Tigers,3,3,4.9,-0.8,3.5,9.8,237.0
2022-05-14,Dodger Stadium,Philadelphia Phillies,8,Los Angeles Dodgers,3,11,20.4,11.9,0.0,10.5,296.0
2022-05-14,loanDepot park,Milwaukee Brewers,3,Miami Marlins,9,12,46.4,28.9,0.0,19.9,346.0
2022-05-14,Target Field,Cleveland Guardians,3,Minnesota Twins,2,5,11.7,4.0,0.0,18.6,176.0
2022-05-14,Citi Field,Seattle Mariners,4,New York Mets,5,9,6.9,-1.6,16.2,7.8,98.0
2022-05-14,RingCentral Coliseum,Los Angeles Angels,3,Oakland Athletics,4,7,13.9,12.5,0.0,27.5,301.0
2022-05-14,RingCentral Coliseum,Los Angeles Angels,9,Oakland Athletics,1,10,13.9,12.5,0.0,27.5,301.0
2022-05-14,PNC Park,Cincinnati Reds,1,Pittsburgh Pirates,3,4,26.4,13.3,0.0,19.1,43.0
2022-05-14,Busch Stadium III,San Francisco Giants,0,St. Louis Cardinals,4,4,11.3,2.5,1.5,27.4,288.0
2022-05-14,Tropicana Field,Toronto Blue Jays,5,Tampa Bay Rays,1,6,31.9,22.8,0.0,9.3,98.0
2022-05-14,Globe Life Field,Boston Red Sox,11,Texas Rangers,3,14,-0.5,-7.0,4.4,17.6,43.0
2022-05-14,Nationals Park,Houston Astros,6,Washington Nationals,13,19,26.5,13.7,0.1,27.5,80.0
2022-05-15,Chase Field,Chicago Cubs,3,Arizona Diamondbacks,2,5,40.8,19.2,0.0,16.6,248.0
2022-05-15,Truist Park,San Diego Padres,7,Atlanta Braves,3,10,11.5,-5.5,0.0,20.4,51.0
2022-05-15,Guaranteed Rate Field,New York Yankees,5,Chicago White Sox,1,6,26.9,13.4,0.0,17.7,55.0
2022-05-15,Coors Field,Kansas City Royals,8,Colorado Rockies,7,15,18.1,6.1,0.0,21.5,320.0
2022-05-15,Comerica Park,Baltimore Orioles,1,Detroit Tigers,5,6,7.6,-0.1,12.5,12.6,249.0
2022-05-15,Dodger Stadium,Philadelphia Phillies,4,Los Angeles Dodgers,5,9,23.3,12.6,0.0,14.5,281.0
2022-05-15,loanDepot park,Milwaukee Brewers,7,Miami Marlins,3,10,46.8,30.0,0.0,20.6,235.0
2022-05-15,Target Field,Cleveland Guardians,1,Minnesota Twins,3,4,14.9,5.6,0.0,14.8,168.0
2022-05-15,Citi Field,Seattle Mariners,8,New York Mets,7,15,5.6,-1.8,20.9,5.2,55.0
2022-05-15,RingCentral Coliseum,Los Angeles Angels,4,Oakland Athletics,1,5,15.8,12.6,0.0,25.3,245.0
2022-05-15,PNC Park,Cincinnati Reds,0,Pittsburgh Pirates,1,1,25.8,15.5,0.0,36.3,26.0
2022-05-15,Busch Stadium III,San Francisco Giants,6,St. Louis Cardinals,15,21,16.8,1.7,0.0,29.6,198.0
2022-05-15,Tropicana Field,Toronto Blue Jays,0,Tampa Bay Rays,3,3,33.4,23.0,0.4,11.0,91.0
2022-05-15,Globe Life Field,Boston Red Sox,1,Texas Rangers,7,8,-0.2,-9.0,6.8,17.9,329.0
2022-05-15,Nationals Park,Houston Astros,8,Washington Nationals,0,8,26.3,14.4,0.0,30.3,323.0
2022-05-16,Oriole Park at Camden Yards,New York Yankees,6,Baltimore Orioles,2,8,26.6,14.5,0.0,16.9,301.0
2022-05-16,Fenway Park,Houston Astros,3,Boston Red Sox,6,9,7.3,-2.7,2.3,9.7,242.0
2022-05-16,Wrigley Field,Pittsburgh Pirates,0,Chicago Cubs,9,9,25.2,14.3,0.0,21.7,66.0
2022-05-16,Coors Field,San Francisco Giants,7,Colorado Rockies,6,13,21.0,8.6,0.0,21.2,265.0
2022-05-16,Kauffman Stadium,Chicago White Sox,5,Kansas City Royals,3,8,18.8,1.7,0.0,32.7,12.0
