game_date,game_loc,away_team,away_team_score,home_team,home_team_score
"Sunday, April 25, 2021",Progressive Field,New York Yankees,3,Cleveland Indians,7
"Sunday, April 25, 2021",Coors Field,Philadelphia Phillies,2,Colorado Rockies,12
"Sunday, April 25, 2021",Comerica Park,Kansas City Royals,4,Detroit Tigers,0
"Sunday, April 25, 2021",Minute Maid Park,Los Angeles Angels,4,Houston Astros,2
"Sunday, April 25, 2021",Dodger Stadium,San Diego Padres,8,Los Angeles Dodgers,7
"Sunday, April 25, 2021",Target Field,Pittsburgh Pirates,6,Minnesota Twins,2
"Sunday, April 25, 2021",Citi Field,Washington Nationals,0,New York Mets,4
"Sunday, April 25, 2021",Oracle Park,Miami Marlins,3,San Francisco Giants,4
"Sunday, April 25, 2021",Busch Stadium III,Cincinnati Reds,2,St. Louis Cardinals,5
"Sunday, April 25, 2021",Tropicana Field,Toronto Blue Jays,1,Tampa Bay Rays,0
"Monday, April 26, 2021",Truist Park,Chicago Cubs,7,Atlanta Braves,8
"Monday, April 26, 2021",Oriole Park at Camden Yards,New York Yankees,2,Baltimore Orioles,4
"Monday, April 26, 2021",Progressive Field,Minnesota Twins,3,Cleveland Indians,5
"Monday, April 26, 2021",Comerica Park,Kansas City Royals,3,Detroit Tigers,2
"Monday, April 26, 2021",Minute Maid Park,Seattle Mariners,2,Houston Astros,5
"Monday, April 26, 2021",Dodger Stadium,Cincinnati Reds,5,Los Angeles Dodgers,3
"Monday, April 26, 2021",American Family Field,Miami Marlins,8,Milwaukee Brewers,0
"Monday, April 26, 2021",Oracle Park,Colorado Rockies,0,San Francisco Giants,12
"Monday, April 26, 2021",Busch Stadium III,Philadelphia Phillies,2,St. Louis Cardinals,1
"Monday, April 26, 2021",Tropicana Field,Oakland Athletics,2,Tampa Bay Rays,1
"Monday, April 26, 2021",Globe Life Field,Los Angeles Angels,9,Texas Rangers,4
"Tuesday, April 27, 2021",Chase Field,San Diego Padres,1,Arizona Diamondbacks,5
"Tuesday, April 27, 2021",Truist Park,Chicago Cubs,0,Atlanta Braves,5
"Tuesday, April 27, 2021",Oriole Park at Camden Yards,New York Yankees,5,Baltimore Orioles,1
"Tuesday, April 27, 2021",Guaranteed Rate Field,Detroit Tigers,5,Chicago White Sox,2
"Tuesday, April 27, 2021",Progressive Field,Minnesota Twins,4,Cleveland Indians,7
"Tuesday, April 27, 2021",Minute Maid Park,Seattle Mariners,0,Houston Astros,2
"Tuesday, April 27, 2021",Dodger Stadium,Cincinnati Reds,6,Los Angeles Dodgers,5
"Tuesday, April 27, 2021",American Family Field,Miami Marlins,4,Milwaukee Brewers,5
"Tuesday, April 27, 2021",Citi Field,Boston Red Sox,2,New York Mets,1
"Tuesday, April 27, 2021",PNC Park,Kansas City Royals,1,Pittsburgh Pirates,2
"Tuesday, April 27, 2021",Oracle Park,Colorado Rockies,7,San Francisco Giants,5
"Tuesday, April 27, 2021",Busch Stadium III,Philadelphia Phillies,2,St. Louis Cardinals,5
"Tuesday, April 27, 2021",Tropicana Field,Oakland Athletics,3,Tampa Bay Rays,4
"Tuesday, April 27, 2021",Globe Life Field,Los Angeles Angels,1,Texas Rangers,6
"Tuesday, April 27, 2021",TD Ballpark,Washington Nationals,5,Toronto Blue Jays,9
"Wednesday, April 28, 2021",Chase Field,San Diego Padres,12,Arizona Diamondbacks,3
"Wednesday, April 28, 2021",Truist Park,Chicago Cubs,0,Atlanta Braves,10
"Wednesday, April 28, 2021",Oriole Park at Camden Yards,New York Yankees,7,Baltimore Orioles,0
"Wednesday, April 28, 2021",Progressive Field,Minnesota Twins,10,Cleveland Indians,2
"Wednesday, April 28, 2021",Minute Maid Park,Seattle Mariners,5,Houston Astros,7
"Wednesday, April 28, 2021",Dodger Stadium,Cincinnati Reds,0,Los Angeles Dodgers,8
"Wednesday, April 28, 2021",American Family Field,Miami Marlins,6,Milwaukee Brewers,2
"Wednesday, April 28, 2021",Citi Field,Boston Red Sox,1,New York Mets,0
"Wednesday, April 28, 2021",PNC Park,Kansas City Royals,9,Pittsburgh Pirates,6
"Wednesday, April 28, 2021",Oracle Park,Colorado Rockies,3,San Francisco Giants,7
"Wednesday, April 28, 2021",Busch Stadium III,Philadelphia Phillies,5,St. Louis Cardinals,3
"Wednesday, April 28, 2021",Tropicana Field,Oakland Athletics,0,Tampa Bay Rays,2
"Wednesday, April 28, 2021",Globe Life Field,Los Angeles Angels,4,Texas Rangers,3
"Wednesday, April 28, 2021",TD Ballpark,Washington Nationals,8,Toronto Blue Jays,2
"Thursday, April 29, 2021",Chase Field,Colorado Rockies,3,Arizona Diamondbacks,5
"Thursday, April 29, 2021",Truist Park,Chicago Cubs,9,Atlanta Braves,3
"Thursday, April 29, 2021",Oriole Park at Camden Yards,New York Yankees,3,Baltimore Orioles,4
"Thursday, April 29, 2021",Guaranteed Rate Field,Detroit Tigers,1,Chicago White Sox,3
"Thursday, April 29, 2021",Guaranteed Rate Field,Detroit Tigers,0,Chicago White Sox,11
"Thursday, April 29, 2021",Minute Maid Park,Seattle Mariners,1,Houston Astros,0
"Thursday, April 29, 2021",American Family Field,Los Angeles Dodgers,1,Milwaukee Brewers,2
"Thursday, April 29, 2021",Busch Stadium III,Philadelphia Phillies,3,St. Louis Cardinals,4
"Thursday, April 29, 2021",Tropicana Field,Oakland Athletics,3,Tampa Bay Rays,2
"Thursday, April 29, 2021",Globe Life Field,Boston Red Sox,1,Texas Rangers,4
"Friday, April 30, 2021",Chase Field,Colorado Rockies,2,Arizona Diamondbacks,7
"Friday, April 30, 2021",Guaranteed Rate Field,Cleveland Indians,5,Chicago White Sox,3
"Friday, April 30, 2021",Great American Ball Park,Chicago Cubs,6,Cincinnati Reds,8
"Friday, April 30, 2021",American Family Field,Los Angeles Dodgers,1,Milwaukee Brewers,3
"Friday, April 30, 2021",Target Field,Kansas City Royals,1,Minnesota Twins,9
"Friday, April 30, 2021",Yankee Stadium III,Detroit Tigers,0,New York Yankees,10
"Friday, April 30, 2021",RingCentral Coliseum,Baltimore Orioles,3,Oakland Athletics,2
"Friday, April 30, 2021",Citizens Bank Park,New York Mets,1,Philadelphia Phillies,2
"Friday, April 30, 2021",PNC Park,St. Louis Cardinals,7,Pittsburgh Pirates,3
"Friday, April 30, 2021",Petco Park,San Francisco Giants,2,San Diego Padres,3
"Friday, April 30, 2021",T-Mobile Park,Los Angeles Angels,4,Seattle Mariners,7
"Friday, April 30, 2021",Tropicana Field,Houston Astros,9,Tampa Bay Rays,2
"Friday, April 30, 2021",Globe Life Field,Boston Red Sox,6,Texas Rangers,1
"Friday, April 30, 2021",TD Ballpark,Atlanta Braves,5,Toronto Blue Jays,13
"Friday, April 30, 2021",Nationals Park,Miami Marlins,1,Washington Nationals,2
"Saturday, May 1, 2021",Chase Field,Colorado Rockies,14,Arizona Diamondbacks,6
"Saturday, May 1, 2021",Guaranteed Rate Field,Cleveland Indians,3,Chicago White Sox,7
"Saturday, May 1, 2021",Great American Ball Park,Chicago Cubs,3,Cincinnati Reds,2
"Saturday, May 1, 2021",American Family Field,Los Angeles Dodgers,5,Milwaukee Brewers,6
"Saturday, May 1, 2021",Target Field,Kansas City Royals,11,Minnesota Twins,3
"Saturday, May 1, 2021",Yankee Stadium III,Detroit Tigers,4,New York Yankees,6
"Saturday, May 1, 2021",RingCentral Coliseum,Baltimore Orioles,8,Oakland Athletics,4
"Saturday, May 1, 2021",Citizens Bank Park,New York Mets,5,Philadelphia Phillies,4
"Saturday, May 1, 2021",PNC Park,St. Louis Cardinals,12,Pittsburgh Pirates,5
"Saturday, May 1, 2021",Petco Park,San Francisco Giants,2,San Diego Padres,6
"Saturday, May 1, 2021",T-Mobile Park,Los Angeles Angels,10,Seattle Mariners,5
"Saturday, May 1, 2021",Tropicana Field,Houston Astros,3,Tampa Bay Rays,1
"Saturday, May 1, 2021",Globe Life Field,Boston Red Sox,6,Texas Rangers,8
"Saturday, May 1, 2021",TD Ballpark,Atlanta Braves,5,Toronto Blue Jays,6
"Saturday, May 1, 2021",Nationals Park,Miami Marlins,2,Washington Nationals,7
"Sunday, May 2, 2021",Chase Field,Colorado Rockies,4,Arizona Diamondbacks,8
"Sunday, May 2, 2021",Guaranteed Rate Field,Cleveland Indians,5,Chicago White Sox,0
"Sunday, May 2, 2021",Great American Ball Park,Chicago Cubs,12,Cincinnati Reds,13
"Sunday, May 2, 2021",American Family Field,Los Angeles Dodgers,16,Milwaukee Brewers,4
"Sunday, May 2, 2021",Target Field,Kansas City Royals,4,Minnesota Twins,13
"Sunday, May 2, 2021",Yankee Stadium III,Detroit Tigers,0,New York Yankees,2
"Sunday, May 2, 2021",RingCentral Coliseum,Baltimore Orioles,5,Oakland Athletics,7
"Sunday, May 2, 2021",Citizens Bank Park,New York Mets,8,Philadelphia Phillies,7
"Sunday, May 2, 2021",PNC Park,St. Louis Cardinals,3,Pittsburgh Pirates,0
"Sunday, May 2, 2021",Petco Park,San Francisco Giants,7,San Diego Padres,1
"Sunday, May 2, 2021",T-Mobile Park,Los Angeles Angels,0,Seattle Mariners,2
"Sunday, May 2, 2021",Tropicana Field,Houston Astros,4,Tampa Bay Rays,5
"Sunday, May 2, 2021",Globe Life Field,Boston Red Sox,3,Texas Rangers,5
"Sunday, May 2, 2021",TD Ballpark,Atlanta Braves,2,Toronto Blue Jays,7
"Sunday, May 2, 2021",Nationals Park,Miami Marlins,1,Washington Nationals,3
"Monday, May 3, 2021",Angel Stadium of Anaheim,Tampa Bay Rays,7,Los Angeles Angels,3
"Monday, May 3, 2021",Kauffman Stadium,Cleveland Indians,8,Kansas City Royals,6
"Monday, May 3, 2021",Target Field,Texas Rangers,5,Minnesota Twins,6
"Monday, May 3, 2021",RingCentral Coliseum,Toronto Blue Jays,4,Oakland Athletics,5
"Monday, May 3, 2021",Citizens Bank Park,Milwaukee Brewers,3,Philadelphia Phillies,4
"Monday, May 3, 2021",Petco Park,Pittsburgh Pirates,0,San Diego Padres,2
"Monday, May 3, 2021",T-Mobile Park,Baltimore Orioles,5,Seattle Mariners,3
"Monday, May 3, 2021",Busch Stadium III,New York Mets,5,St. Louis Cardinals,6
"Tuesday, May 4, 2021",Angel Stadium of Anaheim,Tampa Bay Rays,8,Los Angeles Angels,3
"Tuesday, May 4, 2021",Fenway Park,Detroit Tigers,7,Boston Red Sox,11
"Tuesday, May 4, 2021",Wrigley Field,Los Angeles Dodgers,1,Chicago Cubs,7
"Tuesday, May 4, 2021",Wrigley Field,Los Angeles Dodgers,3,Chicago Cubs,4
"Tuesday, May 4, 2021",Great American Ball Park,Chicago White Sox,9,Cincinnati Reds,0
"Tuesday, May 4, 2021",Coors Field,San Francisco Giants,12,Colorado Rockies,4
"Tuesday, May 4, 2021",Coors Field,San Francisco Giants,6,Colorado Rockies,8
"Tuesday, May 4, 2021",Kauffman Stadium,Cleveland Indians,7,Kansas City Royals,3
"Tuesday, May 4, 2021",loanDepot park,Arizona Diamondbacks,3,Miami Marlins,9
"Tuesday, May 4, 2021",Target Field,Texas Rangers,6,Minnesota Twins,3
"Tuesday, May 4, 2021",Yankee Stadium III,Houston Astros,3,New York Yankees,7
"Tuesday, May 4, 2021",RingCentral Coliseum,Toronto Blue Jays,1,Oakland Athletics,4
"Tuesday, May 4, 2021",Citizens Bank Park,Milwaukee Brewers,5,Philadelphia Phillies,6
"Tuesday, May 4, 2021",Petco Park,Pittsburgh Pirates,2,San Diego Padres,1
"Tuesday, May 4, 2021",T-Mobile Park,Baltimore Orioles,2,Seattle Mariners,5
"Tuesday, May 4, 2021",Nationals Park,Atlanta Braves,6,Washington Nationals,1
"Wednesday, May 5, 2021",Angel Stadium of Anaheim,Tampa Bay Rays,3,Los Angeles Angels,1
"Wednesday, May 5, 2021",Fenway Park,Detroit Tigers,6,Boston Red Sox,5
"Wednesday, May 5, 2021",Wrigley Field,Los Angeles Dodgers,5,Chicago Cubs,6
"Wednesday, May 5, 2021",Great American Ball Park,Chicago White Sox,0,Cincinnati Reds,1
"Wednesday, May 5, 2021",Coors Field,San Francisco Giants,5,Colorado Rockies,6
"Wednesday, May 5, 2021",Kauffman Stadium,Cleveland Indians,5,Kansas City Royals,4
"Wednesday, May 5, 2021",loanDepot park,Arizona Diamondbacks,0,Miami Marlins,8
"Wednesday, May 5, 2021",Target Field,Texas Rangers,3,Minnesota Twins,1
"Wednesday, May 5, 2021",Yankee Stadium III,Houston Astros,3,New York Yankees,6
"Wednesday, May 5, 2021",RingCentral Coliseum,Toronto Blue Jays,9,Oakland Athletics,4
"Wednesday, May 5, 2021",Citizens Bank Park,Milwaukee Brewers,4,Philadelphia Phillies,5
"Wednesday, May 5, 2021",Petco Park,Pittsburgh Pirates,2,San Diego Padres,4
"Wednesday, May 5, 2021",T-Mobile Park,Baltimore Orioles,6,Seattle Mariners,0
"Wednesday, May 5, 2021",Busch Stadium III,New York Mets,1,St. Louis Cardinals,4
"Wednesday, May 5, 2021",Busch Stadium III,New York Mets,7,St. Louis Cardinals,2
"Wednesday, May 5, 2021",Nationals Park,Atlanta Braves,5,Washington Nationals,3
"Thursday, May 6, 2021",Angel Stadium of Anaheim,Tampa Bay Rays,8,Los Angeles Angels,3
"Thursday, May 6, 2021",Fenway Park,Detroit Tigers,9,Boston Red Sox,12
"Thursday, May 6, 2021",Kauffman Stadium,Cleveland Indians,4,Kansas City Royals,0
"Thursday, May 6, 2021",loanDepot park,Arizona Diamondbacks,1,Miami Marlins,3
"Thursday, May 6, 2021",Target Field,Texas Rangers,4,Minnesota Twins,3
"Thursday, May 6, 2021",Yankee Stadium III,Houston Astros,7,New York Yankees,4
"Thursday, May 6, 2021",RingCentral Coliseum,Toronto Blue Jays,10,Oakland Athletics,4
"Thursday, May 6, 2021",Citizens Bank Park,Milwaukee Brewers,0,Philadelphia Phillies,2
"Thursday, May 6, 2021",Busch Stadium III,New York Mets,4,St. Louis Cardinals,1
"Thursday, May 6, 2021",Nationals Park,Atlanta Braves,3,Washington Nationals,2
"Friday, May 7, 2021",Angel Stadium of Anaheim,Los Angeles Dodgers,2,Los Angeles Angels,9
"Friday, May 7, 2021",Truist Park,Philadelphia Phillies,12,Atlanta Braves,2
"Friday, May 7, 2021",Oriole Park at Camden Yards,Boston Red Sox,6,Baltimore Orioles,2
"Friday, May 7, 2021",Wrigley Field,Pittsburgh Pirates,2,Chicago Cubs,3
"Friday, May 7, 2021",Progressive Field,Cincinnati Reds,3,Cleveland Indians,0
"Friday, May 7, 2021",Comerica Park,Minnesota Twins,7,Detroit Tigers,3
"Friday, May 7, 2021",Minute Maid Park,Toronto Blue Jays,4,Houston Astros,10
"Friday, May 7, 2021",Kauffman Stadium,Chicago White Sox,3,Kansas City Royals,0
"Friday, May 7, 2021",loanDepot park,Milwaukee Brewers,1,Miami Marlins,6
"Friday, May 7, 2021",Yankee Stadium III,Washington Nationals,11,New York Yankees,4
"Friday, May 7, 2021",Citi Field,Arizona Diamondbacks,4,New York Mets,5
"Friday, May 7, 2021",RingCentral Coliseum,Tampa Bay Rays,1,Oakland Athletics,2
"Friday, May 7, 2021",Oracle Park,San Diego Padres,4,San Francisco Giants,5
"Friday, May 7, 2021",Busch Stadium III,Colorado Rockies,0,St. Louis Cardinals,5
"Friday, May 7, 2021",Globe Life Field,Seattle Mariners,5,Texas Rangers,4
"Saturday, May 8, 2021",Angel Stadium of Anaheim,Los Angeles Dodgers,14,Los Angeles Angels,11
"Saturday, May 8, 2021",Truist Park,Philadelphia Phillies,7,Atlanta Braves,8
"Saturday, May 8, 2021",Oriole Park at Camden Yards,Boston Red Sox,11,Baltimore Orioles,6
"Saturday, May 8, 2021",Wrigley Field,Pittsburgh Pirates,2,Chicago Cubs,3
"Saturday, May 8, 2021",Progressive Field,Cincinnati Reds,2,Cleveland Indians,9
"Saturday, May 8, 2021",Comerica Park,Minnesota Twins,3,Detroit Tigers,7
"Saturday, May 8, 2021",Minute Maid Park,Toronto Blue Jays,8,Houston Astros,4
"Saturday, May 8, 2021",Kauffman Stadium,Chicago White Sox,9,Kansas City Royals,1
"Saturday, May 8, 2021",loanDepot park,Milwaukee Brewers,6,Miami Marlins,2
"Saturday, May 8, 2021",Yankee Stadium III,Washington Nationals,3,New York Yankees,4
"Saturday, May 8, 2021",Citi Field,Arizona Diamondbacks,2,New York Mets,4
"Saturday, May 8, 2021",RingCentral Coliseum,Tampa Bay Rays,3,Oakland Athletics,6
"Saturday, May 8, 2021",Oracle Park,San Diego Padres,1,San Francisco Giants,7
"Saturday, May 8, 2021",Busch Stadium III,Colorado Rockies,8,St. Louis Cardinals,9
"Saturday, May 8, 2021",Globe Life Field,Seattle Mariners,8,Texas Rangers,9
"Sunday, May 9, 2021",Angel Stadium of Anaheim,Los Angeles Dodgers,1,Los Angeles Angels,2
"Sunday, May 9, 2021",Truist Park,Philadelphia Phillies,1,Atlanta Braves,6
"Sunday, May 9, 2021",Oriole Park at Camden Yards,Boston Red Sox,4,Baltimore Orioles,3
"Sunday, May 9, 2021",Wrigley Field,Pittsburgh Pirates,6,Chicago Cubs,5
"Sunday, May 9, 2021",Minute Maid Park,Toronto Blue Jays,4,Houston Astros,7
"Sunday, May 9, 2021",Kauffman Stadium,Chicago White Sox,9,Kansas City Royals,3
"Sunday, May 9, 2021",loanDepot park,Milwaukee Brewers,2,Miami Marlins,1
"Sunday, May 9, 2021",Yankee Stadium III,Washington Nationals,2,New York Yankees,3
"Sunday, May 9, 2021",Citi Field,Arizona Diamondbacks,2,New York Mets,4
"Sunday, May 9, 2021",RingCentral Coliseum,Tampa Bay Rays,4,Oakland Athletics,3
"Sunday, May 9, 2021",Oracle Park,San Diego Padres,11,San Francisco Giants,1
"Sunday, May 9, 2021",Busch Stadium III,Colorado Rockies,0,St. Louis Cardinals,2
"Sunday, May 9, 2021",Globe Life Field,Seattle Mariners,2,Texas Rangers,10
"Monday, May 10, 2021",Chase Field,Miami Marlins,2,Arizona Diamondbacks,5
"Monday, May 10, 2021",Oriole Park at Camden Yards,Boston Red Sox,1,Baltimore Orioles,4
"Monday, May 10, 2021",Minute Maid Park,Los Angeles Angels,5,Houston Astros,4
"Monday, May 10, 2021",PNC Park,Cincinnati Reds,14,Pittsburgh Pirates,1
"Monday, May 10, 2021",Oracle Park,Texas Rangers,1,San Francisco Giants,3
"Tuesday, May 11, 2021",Chase Field,Miami Marlins,3,Arizona Diamondbacks,11
"Tuesday, May 11, 2021",Truist Park,Toronto Blue Jays,5,Atlanta Braves,3
"Tuesday, May 11, 2021",Fenway Park,Oakland Athletics,3,Boston Red Sox,2
"Tuesday, May 11, 2021",Guaranteed Rate Field,Minnesota Twins,3,Chicago White Sox,9
"Tuesday, May 11, 2021",Progressive Field,Chicago Cubs,2,Cleveland Indians,3
"Tuesday, May 11, 2021",Coors Field,San Diego Padres,8,Colorado Rockies,1
"Tuesday, May 11, 2021",Comerica Park,Kansas City Royals,7,Detroit Tigers,8
"Tuesday, May 11, 2021",Minute Maid Park,Los Angeles Angels,1,Houston Astros,5
"Tuesday, May 11, 2021",Dodger Stadium,Seattle Mariners,4,Los Angeles Dodgers,6
"Tuesday, May 11, 2021",American Family Field,St. Louis Cardinals,6,Milwaukee Brewers,1
"Tuesday, May 11, 2021",Citi Field,Baltimore Orioles,2,New York Mets,3
"Tuesday, May 11, 2021",PNC Park,Cincinnati Reds,2,Pittsburgh Pirates,7
"Tuesday, May 11, 2021",Oracle Park,Texas Rangers,2,San Francisco Giants,4
"Tuesday, May 11, 2021",Tropicana Field,New York Yankees,3,Tampa Bay Rays,1
"Tuesday, May 11, 2021",Nationals Park,Philadelphia Phillies,6,Washington Nationals,2
"Wednesday, May 12, 2021",Chase Field,Miami Marlins,3,Arizona Diamondbacks,2
"Wednesday, May 12, 2021",Truist Park,Toronto Blue Jays,4,Atlanta Braves,1
"Wednesday, May 12, 2021",Fenway Park,Oakland Athletics,4,Boston Red Sox,1
"Wednesday, May 12, 2021",Guaranteed Rate Field,Minnesota Twins,8,Chicago White Sox,13
"Wednesday, May 12, 2021",Progressive Field,Chicago Cubs,1,Cleveland Indians,2
"Wednesday, May 12, 2021",Coors Field,San Diego Padres,5,Colorado Rockies,3
"Wednesday, May 12, 2021",Coors Field,San Diego Padres,2,Colorado Rockies,3
"Wednesday, May 12, 2021",Comerica Park,Kansas City Royals,2,Detroit Tigers,4
"Wednesday, May 12, 2021",Minute Maid Park,Los Angeles Angels,1,Houston Astros,9
"Wednesday, May 12, 2021",Dodger Stadium,Seattle Mariners,1,Los Angeles Dodgers,7
"Wednesday, May 12, 2021",American Family Field,St. Louis Cardinals,1,Milwaukee Brewers,4
"Wednesday, May 12, 2021",Citi Field,Baltimore Orioles,1,New York Mets,7
"Wednesday, May 12, 2021",PNC Park,Cincinnati Reds,5,Pittsburgh Pirates,1
"Wednesday, May 12, 2021",Tropicana Field,New York Yankees,1,Tampa Bay Rays,0
"Wednesday, May 12, 2021",Nationals Park,Philadelphia Phillies,5,Washington Nationals,2
"Thursday, May 13, 2021",Chase Field,Miami Marlins,5,Arizona Diamondbacks,1
"Thursday, May 13, 2021",Truist Park,Toronto Blue Jays,8,Atlanta Braves,4
"Thursday, May 13, 2021",Fenway Park,Oakland Athletics,1,Boston Red Sox,8
"Thursday, May 13, 2021",Guaranteed Rate Field,Minnesota Twins,2,Chicago White Sox,4
"Thursday, May 13, 2021",Coors Field,Cincinnati Reds,8,Colorado Rockies,13
"Thursday, May 13, 2021",Comerica Park,Kansas City Royals,3,Detroit Tigers,4
"Thursday, May 13, 2021",Minute Maid Park,Texas Rangers,3,Houston Astros,4
"Thursday, May 13, 2021",American Family Field,St. Louis Cardinals,2,Milwaukee Brewers,0
"Thursday, May 13, 2021",PNC Park,San Francisco Giants,3,Pittsburgh Pirates,1
"Thursday, May 13, 2021",T-Mobile Park,Cleveland Indians,4,Seattle Mariners,2
"Thursday, May 13, 2021",Tropicana Field,New York Yankees,1,Tampa Bay Rays,9
"Thursday, May 13, 2021",Nationals Park,Philadelphia Phillies,1,Washington Nationals,5
"Friday, May 14, 2021",Chase Field,Washington Nationals,17,Arizona Diamondbacks,2
"Friday, May 14, 2021",Oriole Park at Camden Yards,New York Yankees,5,Baltimore Orioles,4
"Friday, May 14, 2021",Fenway Park,Los Angeles Angels,3,Boston Red Sox,4
"Friday, May 14, 2021",Guaranteed Rate Field,Kansas City Royals,6,Chicago White Sox,2
"Friday, May 14, 2021",Guaranteed Rate Field,Kansas City Royals,1,Chicago White Sox,3
"Friday, May 14, 2021",Coors Field,Cincinnati Reds,6,Colorado Rockies,9
"Friday, May 14, 2021",Comerica Park,Chicago Cubs,4,Detroit Tigers,2
