game_date,game_loc,away_team,away_team_score,home_team,home_team_score
"Tuesday, September 12, 2023",Target Field,Tampa Bay Rays,2,Minnesota Twins,3
"Tuesday, September 12, 2023",Citi Field,Arizona Diamondbacks,4,New York Mets,7
"Tuesday, September 12, 2023",Citizens Bank Park,Atlanta Braves,7,Philadelphia Phillies,6
"Tuesday, September 12, 2023",PNC Park,Washington Nationals,1,Pittsburgh Pirates,5
"Tuesday, September 12, 2023",T-Mobile Park,Los Angeles Angels,0,Seattle Mariners,8
"Tuesday, September 12, 2023",Oracle Park,Cleveland Guardians,3,San Francisco Giants,1
"Tuesday, September 12, 2023",Rogers Centre,Texas Rangers,6,Toronto Blue Jays,3
"Wednesday, September 13, 2023",Oriole Park at Camden Yards,St. Louis Cardinals,1,Baltimore Orioles,0
"Wednesday, September 13, 2023",Guaranteed Rate Field,Kansas City Royals,7,Chicago White Sox,1
"Wednesday, September 13, 2023",Coors Field,Chicago Cubs,3,Colorado Rockies,7
"Wednesday, September 13, 2023",Comerica Park,Cincinnati Reds,4,Detroit Tigers,3
"Wednesday, September 13, 2023",Minute Maid Park,Oakland Athletics,2,Houston Astros,6
"Wednesday, September 13, 2023",Dodger Stadium,San Diego Padres,6,Los Angeles Dodgers,1
"Wednesday, September 13, 2023",American Family Field,Miami Marlins,2,Milwaukee Brewers,0
"Wednesday, September 13, 2023",Target Field,Tampa Bay Rays,5,Minnesota Twins,4
"Wednesday, September 13, 2023",Citi Field,Arizona Diamondbacks,1,New York Mets,7
"Wednesday, September 13, 2023",Citizens Bank Park,Atlanta Braves,4,Philadelphia Phillies,1
"Wednesday, September 13, 2023",PNC Park,Washington Nationals,6,Pittsburgh Pirates,7
"Wednesday, September 13, 2023",T-Mobile Park,Los Angeles Angels,2,Seattle Mariners,3
"Wednesday, September 13, 2023",Oracle Park,Cleveland Guardians,5,San Francisco Giants,6
"Wednesday, September 13, 2023",Rogers Centre,Texas Rangers,10,Toronto Blue Jays,0
"Thursday, September 14, 2023",Oriole Park at Camden Yards,Tampa Bay Rays,4,Baltimore Orioles,3
"Thursday, September 14, 2023",Fenway Park,New York Yankees,0,Boston Red Sox,5
"Thursday, September 14, 2023",Fenway Park,New York Yankees,8,Boston Red Sox,5
"Thursday, September 14, 2023",Guaranteed Rate Field,Minnesota Twins,10,Chicago White Sox,2
"Thursday, September 14, 2023",Comerica Park,Cincinnati Reds,2,Detroit Tigers,8
"Thursday, September 14, 2023",American Family Field,Miami Marlins,2,Milwaukee Brewers,4
"Thursday, September 14, 2023",Citi Field,Arizona Diamondbacks,1,New York Mets,11
"Thursday, September 14, 2023",PNC Park,Washington Nationals,0,Pittsburgh Pirates,2
"Thursday, September 14, 2023",Rogers Centre,Texas Rangers,9,Toronto Blue Jays,2
"Friday, September 15, 2023",Angel Stadium of Anaheim,Detroit Tigers,11,Los Angeles Angels,2
"Friday, September 15, 2023",Chase Field,Chicago Cubs,4,Arizona Diamondbacks,6
"Friday, September 15, 2023",Oriole Park at Camden Yards,Tampa Bay Rays,7,Baltimore Orioles,1
"Friday, September 15, 2023",Guaranteed Rate Field,Minnesota Twins,10,Chicago White Sox,2
"Friday, September 15, 2023",Progressive Field,Texas Rangers,3,Cleveland Guardians,12
"Friday, September 15, 2023",Coors Field,San Francisco Giants,2,Colorado Rockies,3
"Friday, September 15, 2023",Kauffman Stadium,Houston Astros,2,Kansas City Royals,4
"Friday, September 15, 2023",loanDepot park,Atlanta Braves,6,Miami Marlins,9
"Friday, September 15, 2023",American Family Field,Washington Nationals,3,Milwaukee Brewers,5
"Friday, September 15, 2023",Citi Field,Cincinnati Reds,5,New York Mets,3
"Friday, September 15, 2023",Oakland Coliseum,San Diego Padres,8,Oakland Athletics,3
"Friday, September 15, 2023",PNC Park,New York Yankees,7,Pittsburgh Pirates,5
"Friday, September 15, 2023",T-Mobile Park,Los Angeles Dodgers,6,Seattle Mariners,3
"Friday, September 15, 2023",Busch Stadium III,Philadelphia Phillies,5,St. Louis Cardinals,4
"Friday, September 15, 2023",Rogers Centre,Boston Red Sox,0,Toronto Blue Jays,3
"Saturday, September 16, 2023",Angel Stadium of Anaheim,Detroit Tigers,5,Los Angeles Angels,4
"Saturday, September 16, 2023",Chase Field,Chicago Cubs,6,Arizona Diamondbacks,7
"Saturday, September 16, 2023",Oriole Park at Camden Yards,Tampa Bay Rays,0,Baltimore Orioles,8
"Saturday, September 16, 2023",Guaranteed Rate Field,Minnesota Twins,6,Chicago White Sox,7
"Saturday, September 16, 2023",Progressive Field,Texas Rangers,1,Cleveland Guardians,2
"Saturday, September 16, 2023",Coors Field,San Francisco Giants,5,Colorado Rockies,9
"Saturday, September 16, 2023",Coors Field,San Francisco Giants,2,Colorado Rockies,5
"Saturday, September 16, 2023",Kauffman Stadium,Houston Astros,8,Kansas City Royals,10
"Saturday, September 16, 2023",loanDepot park,Atlanta Braves,5,Miami Marlins,11
"Saturday, September 16, 2023",American Family Field,Washington Nationals,5,Milwaukee Brewers,9
"Saturday, September 16, 2023",Citi Field,Cincinnati Reds,3,New York Mets,2
"Saturday, September 16, 2023",Oakland Coliseum,San Diego Padres,5,Oakland Athletics,2
"Saturday, September 16, 2023",PNC Park,New York Yankees,6,Pittsburgh Pirates,3
"Saturday, September 16, 2023",T-Mobile Park,Los Angeles Dodgers,6,Seattle Mariners,2
"Saturday, September 16, 2023",Busch Stadium III,Philadelphia Phillies,6,St. Louis Cardinals,1
"Saturday, September 16, 2023",Rogers Centre,Boston Red Sox,3,Toronto Blue Jays,4
"Sunday, September 17, 2023",Angel Stadium of Anaheim,Detroit Tigers,5,Los Angeles Angels,3
"Sunday, September 17, 2023",Chase Field,Chicago Cubs,2,Arizona Diamondbacks,6
"Sunday, September 17, 2023",Oriole Park at Camden Yards,Tampa Bay Rays,4,Baltimore Orioles,5
"Sunday, September 17, 2023",Guaranteed Rate Field,Minnesota Twins,4,Chicago White Sox,0
"Sunday, September 17, 2023",Progressive Field,Texas Rangers,2,Cleveland Guardians,9
"Sunday, September 17, 2023",Coors Field,San Francisco Giants,11,Colorado Rockies,10
"Sunday, September 17, 2023",Kauffman Stadium,Houston Astros,7,Kansas City Royals,1
"Sunday, September 17, 2023",loanDepot park,Atlanta Braves,2,Miami Marlins,16
"Sunday, September 17, 2023",American Family Field,Washington Nationals,2,Milwaukee Brewers,1
"Sunday, September 17, 2023",Citi Field,Cincinnati Reds,4,New York Mets,8
"Sunday, September 17, 2023",Oakland Coliseum,San Diego Padres,10,Oakland Athletics,1
"Sunday, September 17, 2023",PNC Park,New York Yankees,2,Pittsburgh Pirates,3
"Sunday, September 17, 2023",T-Mobile Park,Los Angeles Dodgers,6,Seattle Mariners,1
"Sunday, September 17, 2023",Busch Stadium III,Philadelphia Phillies,5,St. Louis Cardinals,6
"Sunday, September 17, 2023",Rogers Centre,Boston Red Sox,2,Toronto Blue Jays,3
"Monday, September 18, 2023",Truist Park,Philadelphia Phillies,7,Atlanta Braves,1
"Monday, September 18, 2023",Great American Ball Park,Minnesota Twins,3,Cincinnati Reds,7
"Monday, September 18, 2023",Minute Maid Park,Baltimore Orioles,8,Houston Astros,7
"Monday, September 18, 2023",Kauffman Stadium,Cleveland Guardians,4,Kansas City Royals,6
"Monday, September 18, 2023",Dodger Stadium,Detroit Tigers,3,Los Angeles Dodgers,8
"Monday, September 18, 2023",loanDepot park,New York Mets,2,Miami Marlins,1
"Monday, September 18, 2023",Oakland Coliseum,Seattle Mariners,5,Oakland Athletics,0
"Monday, September 18, 2023",Petco Park,Colorado Rockies,9,San Diego Padres,11
"Monday, September 18, 2023",Busch Stadium III,Milwaukee Brewers,0,St. Louis Cardinals,1
"Monday, September 18, 2023",Globe Life Field,Boston Red Sox,4,Texas Rangers,2
"Monday, September 18, 2023",Nationals Park,Chicago White Sox,6,Washington Nationals,1
"Tuesday, September 19, 2023",Chase Field,San Francisco Giants,4,Arizona Diamondbacks,8
"Tuesday, September 19, 2023",Truist Park,Philadelphia Phillies,3,Atlanta Braves,9
"Tuesday, September 19, 2023",Wrigley Field,Pittsburgh Pirates,1,Chicago Cubs,14
"Tuesday, September 19, 2023",Great American Ball Park,Minnesota Twins,7,Cincinnati Reds,0
"Tuesday, September 19, 2023",Minute Maid Park,Baltimore Orioles,9,Houston Astros,5
"Tuesday, September 19, 2023",Kauffman Stadium,Cleveland Guardians,6,Kansas City Royals,7
"Tuesday, September 19, 2023",Dodger Stadium,Detroit Tigers,2,Los Angeles Dodgers,3
"Tuesday, September 19, 2023",loanDepot park,New York Mets,3,Miami Marlins,4
"Tuesday, September 19, 2023",Yankee Stadium III,Toronto Blue Jays,7,New York Yankees,1
"Tuesday, September 19, 2023",Oakland Coliseum,Seattle Mariners,7,Oakland Athletics,2
"Tuesday, September 19, 2023",Petco Park,Colorado Rockies,0,San Diego Padres,2
"Tuesday, September 19, 2023",Busch Stadium III,Milwaukee Brewers,7,St. Louis Cardinals,3
"Tuesday, September 19, 2023",Tropicana Field,Los Angeles Angels,2,Tampa Bay Rays,6
"Tuesday, September 19, 2023",Globe Life Field,Boston Red Sox,4,Texas Rangers,6
"Tuesday, September 19, 2023",Nationals Park,Chicago White Sox,3,Washington Nationals,4
"Wednesday, September 20, 2023",Chase Field,San Francisco Giants,1,Arizona Diamondbacks,7
"Wednesday, September 20, 2023",Truist Park,Philadelphia Phillies,6,Atlanta Braves,5
"Wednesday, September 20, 2023",Wrigley Field,Pittsburgh Pirates,13,Chicago Cubs,7
"Wednesday, September 20, 2023",Great American Ball Park,Minnesota Twins,5,Cincinnati Reds,3
"Wednesday, September 20, 2023",Minute Maid Park,Baltimore Orioles,1,Houston Astros,2
"Wednesday, September 20, 2023",Kauffman Stadium,Cleveland Guardians,2,Kansas City Royals,6
"Wednesday, September 20, 2023",Dodger Stadium,Detroit Tigers,4,Los Angeles Dodgers,2
"Wednesday, September 20, 2023",loanDepot park,New York Mets,8,Miami Marlins,3
"Wednesday, September 20, 2023",Yankee Stadium III,Toronto Blue Jays,6,New York Yankees,1
"Wednesday, September 20, 2023",Oakland Coliseum,Seattle Mariners,6,Oakland Athletics,3
"Wednesday, September 20, 2023",Petco Park,Colorado Rockies,2,San Diego Padres,3
"Wednesday, September 20, 2023",Busch Stadium III,Milwaukee Brewers,8,St. Louis Cardinals,2
"Wednesday, September 20, 2023",Tropicana Field,Los Angeles Angels,8,Tampa Bay Rays,3
"Wednesday, September 20, 2023",Globe Life Field,Boston Red Sox,5,Texas Rangers,15
"Wednesday, September 20, 2023",Nationals Park,Chicago White Sox,3,Washington Nationals,13
"Thursday, September 21, 2023",Wrigley Field,Pittsburgh Pirates,8,Chicago Cubs,6
"Thursday, September 21, 2023",Progressive Field,Baltimore Orioles,2,Cleveland Guardians,5
"Thursday, September 21, 2023",Dodger Stadium,San Francisco Giants,2,Los Angeles Dodgers,7
"Thursday, September 21, 2023",Yankee Stadium III,Toronto Blue Jays,3,New York Yankees,5
"Thursday, September 21, 2023",Oakland Coliseum,Detroit Tigers,7,Oakland Athletics,3
"Thursday, September 21, 2023",Citizens Bank Park,New York Mets,4,Philadelphia Phillies,5
"Thursday, September 21, 2023",Busch Stadium III,Milwaukee Brewers,6,St. Louis Cardinals,0
"Thursday, September 21, 2023",Tropicana Field,Los Angeles Angels,4,Tampa Bay Rays,5
"Thursday, September 21, 2023",Nationals Park,Atlanta Braves,10,Washington Nationals,3
"Friday, September 22, 2023",Fenway Park,Chicago White Sox,2,Boston Red Sox,3
"Friday, September 22, 2023",Wrigley Field,Colorado Rockies,0,Chicago Cubs,6
"Friday, September 22, 2023",Great American Ball Park,Pittsburgh Pirates,7,Cincinnati Reds,5
"Friday, September 22, 2023",Progressive Field,Baltimore Orioles,8,Cleveland Guardians,9
"Friday, September 22, 2023",Minute Maid Park,Kansas City Royals,7,Houston Astros,5
"Friday, September 22, 2023",Dodger Stadium,San Francisco Giants,5,Los Angeles Dodgers,1
"Friday, September 22, 2023",loanDepot park,Milwaukee Brewers,16,Miami Marlins,1
"Friday, September 22, 2023",Target Field,Los Angeles Angels,6,Minnesota Twins,8
"Friday, September 22, 2023",Yankee Stadium III,Arizona Diamondbacks,1,New York Yankees,7
"Friday, September 22, 2023",Oakland Coliseum,Detroit Tigers,2,Oakland Athletics,8
"Friday, September 22, 2023",Citizens Bank Park,New York Mets,4,Philadelphia Phillies,5
"Friday, September 22, 2023",Petco Park,St. Louis Cardinals,2,San Diego Padres,4
"Friday, September 22, 2023",Tropicana Field,Toronto Blue Jays,6,Tampa Bay Rays,2
"Friday, September 22, 2023",Globe Life Field,Seattle Mariners,5,Texas Rangers,8
"Friday, September 22, 2023",Nationals Park,Atlanta Braves,9,Washington Nationals,6
"Saturday, September 23, 2023",Fenway Park,Chicago White Sox,1,Boston Red Sox,0
"Saturday, September 23, 2023",Wrigley Field,Colorado Rockies,3,Chicago Cubs,6
"Saturday, September 23, 2023",Great American Ball Park,Pittsburgh Pirates,13,Cincinnati Reds,12
"Saturday, September 23, 2023",Progressive Field,Baltimore Orioles,2,Cleveland Guardians,1
"Saturday, September 23, 2023",Minute Maid Park,Kansas City Royals,3,Houston Astros,2
"Saturday, September 23, 2023",Dodger Stadium,San Francisco Giants,0,Los Angeles Dodgers,7
"Saturday, September 23, 2023",loanDepot park,Milwaukee Brewers,4,Miami Marlins,5
"Saturday, September 23, 2023",Target Field,Los Angeles Angels,1,Minnesota Twins,0
"Saturday, September 23, 2023",Oakland Coliseum,Detroit Tigers,1,Oakland Athletics,4
"Saturday, September 23, 2023",Citizens Bank Park,New York Mets,5,Philadelphia Phillies,7
"Saturday, September 23, 2023",Petco Park,St. Louis Cardinals,5,San Diego Padres,2
"Saturday, September 23, 2023",Tropicana Field,Toronto Blue Jays,6,Tampa Bay Rays,7
"Saturday, September 23, 2023",Globe Life Field,Seattle Mariners,0,Texas Rangers,2
"Sunday, September 24, 2023",Fenway Park,Chicago White Sox,3,Boston Red Sox,2
"Sunday, September 24, 2023",Wrigley Field,Colorado Rockies,3,Chicago Cubs,4
"Sunday, September 24, 2023",Great American Ball Park,Pittsburgh Pirates,2,Cincinnati Reds,4
"Sunday, September 24, 2023",Progressive Field,Baltimore Orioles,5,Cleveland Guardians,1
"Sunday, September 24, 2023",Minute Maid Park,Kansas City Royals,6,Houston Astros,5
"Sunday, September 24, 2023",Dodger Stadium,San Francisco Giants,2,Los Angeles Dodgers,3
"Sunday, September 24, 2023",loanDepot park,Milwaukee Brewers,1,Miami Marlins,6
"Sunday, September 24, 2023",Target Field,Los Angeles Angels,3,Minnesota Twins,9
"Sunday, September 24, 2023",Yankee Stadium III,Arizona Diamondbacks,7,New York Yankees,1
"Sunday, September 24, 2023",Oakland Coliseum,Detroit Tigers,2,Oakland Athletics,0
"Sunday, September 24, 2023",Citizens Bank Park,New York Mets,2,Philadelphia Phillies,5
"Sunday, September 24, 2023",Petco Park,St. Louis Cardinals,2,San Diego Padres,12
"Sunday, September 24, 2023",Tropicana Field,Toronto Blue Jays,9,Tampa Bay Rays,5
"Sunday, September 24, 2023",Globe Life Field,Seattle Mariners,8,Texas Rangers,9
"Sunday, September 24, 2023",Nationals Park,Atlanta Braves,2,Washington Nationals,3
"Sunday, September 24, 2023",Nationals Park,Atlanta Braves,8,Washington Nationals,5
"Monday, September 25, 2023",Angel Stadium of Anaheim,Texas Rangers,5,Los Angeles Angels,1
"Monday, September 25, 2023",Yankee Stadium III,Arizona Diamondbacks,4,New York Yankees,6
"Monday, September 25, 2023",T-Mobile Park,Houston Astros,5,Seattle Mariners,1
"Monday, September 25, 2023",Oracle Park,San Diego Padres,1,San Francisco Giants,2
"Tuesday, September 26, 2023",Angel Stadium of Anaheim,Texas Rangers,3,Los Angeles Angels,9
"Tuesday, September 26, 2023",Truist Park,Chicago Cubs,6,Atlanta Braves,7
"Tuesday, September 26, 2023",Oriole Park at Camden Yards,Washington Nationals,0,Baltimore Orioles,1
"Tuesday, September 26, 2023",Fenway Park,Tampa Bay Rays,9,Boston Red Sox,7
"Tuesday, September 26, 2023",Guaranteed Rate Field,Arizona Diamondbacks,15,Chicago White Sox,4
"Tuesday, September 26, 2023",Progressive Field,Cincinnati Reds,11,Cleveland Guardians,7
"Tuesday, September 26, 2023",Coors Field,Los Angeles Dodgers,1,Colorado Rockies,4
"Tuesday, September 26, 2023",Coors Field,Los Angeles Dodgers,11,Colorado Rockies,2
"Tuesday, September 26, 2023",Comerica Park,Kansas City Royals,3,Detroit Tigers,6
"Tuesday, September 26, 2023",American Family Field,St. Louis Cardinals,4,Milwaukee Brewers,1
"Tuesday, September 26, 2023",Target Field,Oakland Athletics,3,Minnesota Twins,11
"Tuesday, September 26, 2023",Citizens Bank Park,Pittsburgh Pirates,2,Philadelphia Phillies,3
"Tuesday, September 26, 2023",T-Mobile Park,Houston Astros,2,Seattle Mariners,6
"Tuesday, September 26, 2023",Oracle Park,San Diego Padres,4,San Francisco Giants,0
"Tuesday, September 26, 2023",Rogers Centre,New York Yankees,2,Toronto Blue Jays,0
"Wednesday, September 27, 2023",Angel Stadium of Anaheim,Texas Rangers,5,Los Angeles Angels,0
"Wednesday, September 27, 2023",Truist Park,Chicago Cubs,5,Atlanta Braves,6
"Wednesday, September 27, 2023",Oriole Park at Camden Yards,Washington Nationals,1,Baltimore Orioles,5
"Wednesday, September 27, 2023",Fenway Park,Tampa Bay Rays,5,Boston Red Sox,0
"Wednesday, September 27, 2023",Guaranteed Rate Field,Arizona Diamondbacks,3,Chicago White Sox,0
"Wednesday, September 27, 2023",Progressive Field,Cincinnati Reds,3,Cleveland Guardians,4
"Wednesday, September 27, 2023",Coors Field,Los Angeles Dodgers,8,Colorado Rockies,2
"Wednesday, September 27, 2023",Comerica Park,Kansas City Royals,0,Detroit Tigers,8
"Wednesday, September 27, 2023",American Family Field,St. Louis Cardinals,2,Milwaukee Brewers,3
"Wednesday, September 27, 2023",Target Field,Oakland Athletics,4,Minnesota Twins,6
"Wednesday, September 27, 2023",Citi Field,Miami Marlins,2,New York Mets,11
"Wednesday, September 27, 2023",Citi Field,Miami Marlins,4,New York Mets,2
"Wednesday, September 27, 2023",Citizens Bank Park,Pittsburgh Pirates,6,Philadelphia Phillies,7
"Wednesday, September 27, 2023",T-Mobile Park,Houston Astros,8,Seattle Mariners,3
"Wednesday, September 27, 2023",Oracle Park,San Diego Padres,5,San Francisco Giants,2
"Wednesday, September 27, 2023",Rogers Centre,New York Yankees,6,Toronto Blue Jays,0
"Thursday, September 28, 2023",Truist Park,Chicago Cubs,3,Atlanta Braves,5
"Thursday, September 28, 2023",Oriole Park at Camden Yards,Boston Red Sox,0,Baltimore Orioles,2
"Thursday, September 28, 2023",Guaranteed Rate Field,Arizona Diamondbacks,1,Chicago White Sox,3
"Thursday, September 28, 2023",Coors Field,Los Angeles Dodgers,5,Colorado Rockies,14
"Thursday, September 28, 2023",Comerica Park,Kansas City Royals,3,Detroit Tigers,7
"Thursday, September 28, 2023",American Family Field,St. Louis Cardinals,0,Milwaukee Brewers,3
"Thursday, September 28, 2023",Target Field,Oakland Athletics,2,Minnesota Twins,1
"Thursday, September 28, 2023",Citi Field,Miami Marlins,0,New York Mets,1
"Thursday, September 28, 2023",Citizens Bank Park,Pittsburgh Pirates,3,Philadelphia Phillies,2
"Thursday, September 28, 2023",T-Mobile Park,Texas Rangers,2,Seattle Mariners,3
"Thursday, September 28, 2023",Rogers Centre,New York Yankees,0,Toronto Blue Jays,6
"Friday, September 29, 2023",Angel Stadium of Anaheim,Oakland Athletics,1,Los Angeles Angels,5
"Friday, September 29, 2023",Chase Field,Houston Astros,2,Arizona Diamondbacks,1
"Friday, September 29, 2023",Truist Park,Washington Nationals,10,Atlanta Braves,6
"Friday, September 29, 2023",Oriole Park at Camden Yards,Boston Red Sox,3,Baltimore Orioles,0
"Friday, September 29, 2023",Guaranteed Rate Field,San Diego Padres,3,Chicago White Sox,2
"Friday, September 29, 2023",Coors Field,Minnesota Twins,7,Colorado Rockies,6
"Friday, September 29, 2023",Comerica Park,Cleveland Guardians,7,Detroit Tigers,5
"Friday, September 29, 2023",Kauffman Stadium,New York Yankees,5,Kansas City Royals,12
