game_date,game_loc,away_team,away_team_score,home_team,home_team_score
"Sunday, September 18, 2022",Angel Stadium of Anaheim,Seattle Mariners,1,Los Angeles Angels,5
"Sunday, September 18, 2022",Chase Field,San Diego Padres,6,Arizona Diamondbacks,1
"Sunday, September 18, 2022",Truist Park,Philadelphia Phillies,2,Atlanta Braves,5
"Sunday, September 18, 2022",Fenway Park,Kansas City Royals,3,Boston Red Sox,13
"Sunday, September 18, 2022",Wrigley Field,Colorado Rockies,4,Chicago Cubs,3
"Sunday, September 18, 2022",Progressive Field,Minnesota Twins,3,Cleveland Guardians,0
"Sunday, September 18, 2022",Comerica Park,Chicago White Sox,11,Detroit Tigers,5
"Sunday, September 18, 2022",Minute Maid Park,Oakland Athletics,2,Houston Astros,11
"Sunday, September 18, 2022",American Family Field,New York Yankees,12,Milwaukee Brewers,8
"Sunday, September 18, 2022",Citi Field,Pittsburgh Pirates,3,New York Mets,7
"Sunday, September 18, 2022",Oracle Park,Los Angeles Dodgers,4,San Francisco Giants,3
"Sunday, September 18, 2022",Busch Stadium III,Cincinnati Reds,3,St. Louis Cardinals,0
"Sunday, September 18, 2022",Tropicana Field,Texas Rangers,3,Tampa Bay Rays,5
"Sunday, September 18, 2022",Rogers Centre,Baltimore Orioles,5,Toronto Blue Jays,4
"Sunday, September 18, 2022",Nationals Park,Miami Marlins,3,Washington Nationals,1
"Monday, September 19, 2022",Angel Stadium of Anaheim,Seattle Mariners,9,Los Angeles Angels,1
"Monday, September 19, 2022",Truist Park,Washington Nationals,2,Atlanta Braves,5
"Monday, September 19, 2022",Oriole Park at Camden Yards,Detroit Tigers,11,Baltimore Orioles,0
"Monday, September 19, 2022",Progressive Field,Minnesota Twins,4,Cleveland Guardians,11
"Monday, September 19, 2022",Coors Field,San Francisco Giants,10,Colorado Rockies,7
"Monday, September 19, 2022",Dodger Stadium,Arizona Diamondbacks,2,Los Angeles Dodgers,5
"Monday, September 19, 2022",loanDepot park,Chicago Cubs,3,Miami Marlins,10
"Monday, September 19, 2022",American Family Field,New York Mets,7,Milwaukee Brewers,2
"Monday, September 19, 2022",Tropicana Field,Houston Astros,4,Tampa Bay Rays,0
"Tuesday, September 20, 2022",Truist Park,Washington Nationals,2,Atlanta Braves,3
"Tuesday, September 20, 2022",Oriole Park at Camden Yards,Detroit Tigers,3,Baltimore Orioles,2
"Tuesday, September 20, 2022",Guaranteed Rate Field,Cleveland Guardians,10,Chicago White Sox,7
"Tuesday, September 20, 2022",Great American Ball Park,Boston Red Sox,5,Cincinnati Reds,3
"Tuesday, September 20, 2022",Coors Field,San Francisco Giants,6,Colorado Rockies,3
"Tuesday, September 20, 2022",Kauffman Stadium,Minnesota Twins,4,Kansas City Royals,5
"Tuesday, September 20, 2022",Dodger Stadium,Arizona Diamondbacks,5,Los Angeles Dodgers,6
"Tuesday, September 20, 2022",Dodger Stadium,Arizona Diamondbacks,5,Los Angeles Dodgers,2
"Tuesday, September 20, 2022",loanDepot park,Chicago Cubs,2,Miami Marlins,1
"Tuesday, September 20, 2022",American Family Field,New York Mets,7,Milwaukee Brewers,5
"Tuesday, September 20, 2022",Yankee Stadium III,Pittsburgh Pirates,8,New York Yankees,9
"Tuesday, September 20, 2022",RingCentral Coliseum,Seattle Mariners,1,Oakland Athletics,4
"Tuesday, September 20, 2022",Citizens Bank Park,Toronto Blue Jays,18,Philadelphia Phillies,11
"Tuesday, September 20, 2022",Petco Park,St. Louis Cardinals,0,San Diego Padres,5
"Tuesday, September 20, 2022",Tropicana Field,Houston Astros,5,Tampa Bay Rays,0
"Tuesday, September 20, 2022",Globe Life Field,Los Angeles Angels,5,Texas Rangers,2
"Wednesday, September 21, 2022",Truist Park,Washington Nationals,3,Atlanta Braves,2
"Wednesday, September 21, 2022",Oriole Park at Camden Yards,Detroit Tigers,1,Baltimore Orioles,8
"Wednesday, September 21, 2022",Guaranteed Rate Field,Cleveland Guardians,8,Chicago White Sox,2
"Wednesday, September 21, 2022",Great American Ball Park,Boston Red Sox,1,Cincinnati Reds,5
"Wednesday, September 21, 2022",Coors Field,San Francisco Giants,6,Colorado Rockies,1
"Wednesday, September 21, 2022",Kauffman Stadium,Minnesota Twins,2,Kansas City Royals,5
"Wednesday, September 21, 2022",Dodger Stadium,Arizona Diamondbacks,6,Los Angeles Dodgers,1
"Wednesday, September 21, 2022",loanDepot park,Chicago Cubs,4,Miami Marlins,3
"Wednesday, September 21, 2022",American Family Field,New York Mets,0,Milwaukee Brewers,6
"Wednesday, September 21, 2022",Yankee Stadium III,Pittsburgh Pirates,2,New York Yankees,14
"Wednesday, September 21, 2022",RingCentral Coliseum,Seattle Mariners,1,Oakland Athletics,2
"Wednesday, September 21, 2022",Citizens Bank Park,Toronto Blue Jays,3,Philadelphia Phillies,4
"Wednesday, September 21, 2022",Petco Park,St. Louis Cardinals,0,San Diego Padres,1
"Wednesday, September 21, 2022",Tropicana Field,Houston Astros,5,Tampa Bay Rays,2
"Wednesday, September 21, 2022",Globe Life Field,Los Angeles Angels,2,Texas Rangers,7
"Thursday, September 22, 2022",Oriole Park at Camden Yards,Houston Astros,0,Baltimore Orioles,2
"Thursday, September 22, 2022",Guaranteed Rate Field,Cleveland Guardians,4,Chicago White Sox,2
"Thursday, September 22, 2022",Great American Ball Park,Milwaukee Brewers,5,Cincinnati Reds,1
"Thursday, September 22, 2022",Coors Field,San Francisco Giants,3,Colorado Rockies,0
"Thursday, September 22, 2022",Kauffman Stadium,Minnesota Twins,1,Kansas City Royals,4
"Thursday, September 22, 2022",Dodger Stadium,Arizona Diamondbacks,2,Los Angeles Dodgers,3
"Thursday, September 22, 2022",Yankee Stadium III,Boston Red Sox,4,New York Yankees,5
"Thursday, September 22, 2022",RingCentral Coliseum,Seattle Mariners,9,Oakland Athletics,5
"Thursday, September 22, 2022",Citizens Bank Park,Atlanta Braves,0,Philadelphia Phillies,1
"Thursday, September 22, 2022",PNC Park,Chicago Cubs,3,Pittsburgh Pirates,2
"Thursday, September 22, 2022",Petco Park,St. Louis Cardinals,5,San Diego Padres,4
"Thursday, September 22, 2022",Tropicana Field,Toronto Blue Jays,5,Tampa Bay Rays,10
"Thursday, September 22, 2022",Globe Life Field,Los Angeles Angels,3,Texas Rangers,5
"Friday, September 23, 2022",Chase Field,San Francisco Giants,6,Arizona Diamondbacks,5
"Friday, September 23, 2022",Oriole Park at Camden Yards,Houston Astros,0,Baltimore Orioles,6
"Friday, September 23, 2022",Guaranteed Rate Field,Detroit Tigers,5,Chicago White Sox,3
"Friday, September 23, 2022",Great American Ball Park,Milwaukee Brewers,5,Cincinnati Reds,3
"Friday, September 23, 2022",Coors Field,San Diego Padres,3,Colorado Rockies,4
"Friday, September 23, 2022",Kauffman Stadium,Seattle Mariners,1,Kansas City Royals,5
"Friday, September 23, 2022",Dodger Stadium,St. Louis Cardinals,11,Los Angeles Dodgers,0
"Friday, September 23, 2022",loanDepot park,Washington Nationals,2,Miami Marlins,5
"Friday, September 23, 2022",Target Field,Los Angeles Angels,4,Minnesota Twins,2
"Friday, September 23, 2022",Yankee Stadium III,Boston Red Sox,4,New York Yankees,5
"Friday, September 23, 2022",RingCentral Coliseum,New York Mets,9,Oakland Athletics,2
"Friday, September 23, 2022",Citizens Bank Park,Atlanta Braves,1,Philadelphia Phillies,9
"Friday, September 23, 2022",PNC Park,Chicago Cubs,6,Pittsburgh Pirates,5
"Friday, September 23, 2022",Tropicana Field,Toronto Blue Jays,6,Tampa Bay Rays,10
"Friday, September 23, 2022",Globe Life Field,Cleveland Guardians,6,Texas Rangers,3
"Saturday, September 24, 2022",Chase Field,San Francisco Giants,2,Arizona Diamondbacks,5
"Saturday, September 24, 2022",Oriole Park at Camden Yards,Houston Astros,11,Baltimore Orioles,10
"Saturday, September 24, 2022",Guaranteed Rate Field,Detroit Tigers,7,Chicago White Sox,2
"Saturday, September 24, 2022",Great American Ball Park,Milwaukee Brewers,10,Cincinnati Reds,2
"Saturday, September 24, 2022",Coors Field,San Diego Padres,9,Colorado Rockies,3
"Saturday, September 24, 2022",Kauffman Stadium,Seattle Mariners,6,Kansas City Royals,5
"Saturday, September 24, 2022",Dodger Stadium,St. Louis Cardinals,2,Los Angeles Dodgers,6
"Saturday, September 24, 2022",loanDepot park,Washington Nationals,1,Miami Marlins,4
"Saturday, September 24, 2022",Target Field,Los Angeles Angels,4,Minnesota Twins,8
"Saturday, September 24, 2022",Yankee Stadium III,Boston Red Sox,5,New York Yankees,7
"Saturday, September 24, 2022",RingCentral Coliseum,New York Mets,4,Oakland Athletics,10
"Saturday, September 24, 2022",Citizens Bank Park,Atlanta Braves,6,Philadelphia Phillies,3
"Saturday, September 24, 2022",PNC Park,Chicago Cubs,0,Pittsburgh Pirates,6
"Saturday, September 24, 2022",Tropicana Field,Toronto Blue Jays,3,Tampa Bay Rays,1
"Saturday, September 24, 2022",Globe Life Field,Cleveland Guardians,4,Texas Rangers,2
"Sunday, September 25, 2022",Chase Field,San Francisco Giants,3,Arizona Diamondbacks,2
"Sunday, September 25, 2022",Oriole Park at Camden Yards,Houston Astros,6,Baltimore Orioles,3
"Sunday, September 25, 2022",Guaranteed Rate Field,Detroit Tigers,4,Chicago White Sox,1
"Sunday, September 25, 2022",Great American Ball Park,Milwaukee Brewers,1,Cincinnati Reds,2
"Sunday, September 25, 2022",Coors Field,San Diego Padres,13,Colorado Rockies,6
"Sunday, September 25, 2022",Kauffman Stadium,Seattle Mariners,12,Kansas City Royals,13
"Sunday, September 25, 2022",Dodger Stadium,St. Louis Cardinals,1,Los Angeles Dodgers,4
"Sunday, September 25, 2022",loanDepot park,Washington Nationals,6,Miami Marlins,1
"Sunday, September 25, 2022",Target Field,Los Angeles Angels,10,Minnesota Twins,3
"Sunday, September 25, 2022",Yankee Stadium III,Boston Red Sox,0,New York Yankees,2
"Sunday, September 25, 2022",RingCentral Coliseum,New York Mets,13,Oakland Athletics,4
"Sunday, September 25, 2022",Citizens Bank Park,Atlanta Braves,8,Philadelphia Phillies,7
"Sunday, September 25, 2022",PNC Park,Chicago Cubs,8,Pittsburgh Pirates,3
"Sunday, September 25, 2022",Tropicana Field,Toronto Blue Jays,7,Tampa Bay Rays,1
"Sunday, September 25, 2022",Globe Life Field,Cleveland Guardians,10,Texas Rangers,4
"Monday, September 26, 2022",Fenway Park,Baltimore Orioles,14,Boston Red Sox,8
"Monday, September 26, 2022",PNC Park,Cincinnati Reds,3,Pittsburgh Pirates,8
"Monday, September 26, 2022",Rogers Centre,New York Yankees,2,Toronto Blue Jays,3
"Monday, September 26, 2022",Nationals Park,Atlanta Braves,8,Washington Nationals,0
"Tuesday, September 27, 2022",Angel Stadium of Anaheim,Oakland Athletics,3,Los Angeles Angels,4
"Tuesday, September 27, 2022",Fenway Park,Baltimore Orioles,9,Boston Red Sox,13
"Tuesday, September 27, 2022",Wrigley Field,Philadelphia Phillies,1,Chicago Cubs,2
"Tuesday, September 27, 2022",Progressive Field,Tampa Bay Rays,6,Cleveland Guardians,5
"Tuesday, September 27, 2022",Comerica Park,Kansas City Royals,3,Detroit Tigers,4
"Tuesday, September 27, 2022",Minute Maid Park,Arizona Diamondbacks,2,Houston Astros,10
"Tuesday, September 27, 2022",American Family Field,St. Louis Cardinals,6,Milwaukee Brewers,2
"Tuesday, September 27, 2022",Target Field,Chicago White Sox,0,Minnesota Twins,4
"Tuesday, September 27, 2022",Citi Field,Miami Marlins,6,New York Mets,4
"Tuesday, September 27, 2022",PNC Park,Cincinnati Reds,1,Pittsburgh Pirates,4
"Tuesday, September 27, 2022",Petco Park,Los Angeles Dodgers,3,San Diego Padres,4
"Tuesday, September 27, 2022",T-Mobile Park,Texas Rangers,5,Seattle Mariners,0
"Tuesday, September 27, 2022",Oracle Park,Colorado Rockies,2,San Francisco Giants,5
"Tuesday, September 27, 2022",Rogers Centre,New York Yankees,5,Toronto Blue Jays,2
"Tuesday, September 27, 2022",Nationals Park,Atlanta Braves,8,Washington Nationals,2
"Wednesday, September 28, 2022",Angel Stadium of Anaheim,Oakland Athletics,1,Los Angeles Angels,4
"Wednesday, September 28, 2022",Fenway Park,Baltimore Orioles,1,Boston Red Sox,3
"Wednesday, September 28, 2022",Wrigley Field,Philadelphia Phillies,2,Chicago Cubs,4
"Wednesday, September 28, 2022",Progressive Field,Tampa Bay Rays,1,Cleveland Guardians,2
"Wednesday, September 28, 2022",Comerica Park,Kansas City Royals,1,Detroit Tigers,2
"Wednesday, September 28, 2022",Minute Maid Park,Arizona Diamondbacks,5,Houston Astros,2
"Wednesday, September 28, 2022",American Family Field,St. Louis Cardinals,1,Milwaukee Brewers,5
"Wednesday, September 28, 2022",Target Field,Chicago White Sox,4,Minnesota Twins,8
"Wednesday, September 28, 2022",Citi Field,Miami Marlins,4,New York Mets,5
"Wednesday, September 28, 2022",PNC Park,Cincinnati Reds,3,Pittsburgh Pirates,4
"Wednesday, September 28, 2022",Petco Park,Los Angeles Dodgers,1,San Diego Padres,0
"Wednesday, September 28, 2022",T-Mobile Park,Texas Rangers,1,Seattle Mariners,3
"Wednesday, September 28, 2022",Oracle Park,Colorado Rockies,3,San Francisco Giants,6
"Wednesday, September 28, 2022",Rogers Centre,New York Yankees,8,Toronto Blue Jays,3
"Wednesday, September 28, 2022",Nationals Park,Atlanta Braves,2,Washington Nationals,3
"Thursday, September 29, 2022",Angel Stadium of Anaheim,Oakland Athletics,2,Los Angeles Angels,4
"Thursday, September 29, 2022",Fenway Park,Baltimore Orioles,3,Boston Red Sox,5
"Thursday, September 29, 2022",Wrigley Field,Philadelphia Phillies,0,Chicago Cubs,2
"Thursday, September 29, 2022",Progressive Field,Tampa Bay Rays,1,Cleveland Guardians,2
"Thursday, September 29, 2022",Comerica Park,Kansas City Royals,3,Detroit Tigers,10
"Thursday, September 29, 2022",American Family Field,Miami Marlins,4,Milwaukee Brewers,2
"Thursday, September 29, 2022",Target Field,Chicago White Sox,4,Minnesota Twins,3
"Thursday, September 29, 2022",Petco Park,Los Angeles Dodgers,5,San Diego Padres,2
"Thursday, September 29, 2022",T-Mobile Park,Texas Rangers,9,Seattle Mariners,10
"Thursday, September 29, 2022",Oracle Park,Colorado Rockies,4,San Francisco Giants,6
"Friday, September 30, 2022",Angel Stadium of Anaheim,Texas Rangers,1,Los Angeles Angels,4
"Friday, September 30, 2022",Truist Park,New York Mets,2,Atlanta Braves,5
"Friday, September 30, 2022",Wrigley Field,Cincinnati Reds,1,Chicago Cubs,6
"Friday, September 30, 2022",Progressive Field,Kansas City Royals,3,Cleveland Guardians,6
"Friday, September 30, 2022",Comerica Park,Minnesota Twins,7,Detroit Tigers,0
"Friday, September 30, 2022",Minute Maid Park,Tampa Bay Rays,7,Houston Astros,3
"Friday, September 30, 2022",Dodger Stadium,Colorado Rockies,1,Los Angeles Dodgers,10
"Friday, September 30, 2022",American Family Field,Miami Marlins,0,Milwaukee Brewers,1
"Friday, September 30, 2022",Yankee Stadium III,Baltimore Orioles,2,New York Yankees,1
"Friday, September 30, 2022",Petco Park,Chicago White Sox,3,San Diego Padres,1
"Friday, September 30, 2022",T-Mobile Park,Oakland Athletics,1,Seattle Mariners,2
"Friday, September 30, 2022",Oracle Park,Arizona Diamondbacks,4,San Francisco Giants,10
"Friday, September 30, 2022",Busch Stadium III,Pittsburgh Pirates,1,St. Louis Cardinals,2
"Friday, September 30, 2022",Rogers Centre,Boston Red Sox,0,Toronto Blue Jays,9
"Friday, September 30, 2022",Nationals Park,Philadelphia Phillies,5,Washington Nationals,1
"Saturday, October 1, 2022",Angel Stadium of Anaheim,Texas Rangers,2,Los Angeles Angels,3
"Saturday, October 1, 2022",Truist Park,New York Mets,2,Atlanta Braves,4
"Saturday, October 1, 2022",Wrigley Field,Cincinnati Reds,1,Chicago Cubs,2
"Saturday, October 1, 2022",Progressive Field,Kansas City Royals,7,Cleveland Guardians,1
"Saturday, October 1, 2022",Comerica Park,Minnesota Twins,2,Detroit Tigers,3
"Saturday, October 1, 2022",Minute Maid Park,Tampa Bay Rays,1,Houston Astros,2
"Saturday, October 1, 2022",Dodger Stadium,Colorado Rockies,4,Los Angeles Dodgers,6
"Saturday, October 1, 2022",American Family Field,Miami Marlins,4,Milwaukee Brewers,3
"Saturday, October 1, 2022",Yankee Stadium III,Baltimore Orioles,0,New York Yankees,8
"Saturday, October 1, 2022",Petco Park,Chicago White Sox,2,San Diego Padres,5
"Saturday, October 1, 2022",T-Mobile Park,Oakland Athletics,1,Seattle Mariners,5
"Saturday, October 1, 2022",Oracle Park,Arizona Diamondbacks,8,San Francisco Giants,4
"Saturday, October 1, 2022",Busch Stadium III,Pittsburgh Pirates,3,St. Louis Cardinals,13
"Saturday, October 1, 2022",Rogers Centre,Boston Red Sox,0,Toronto Blue Jays,10
"Saturday, October 1, 2022",Nationals Park,Philadelphia Phillies,4,Washington Nationals,13
"Saturday, October 1, 2022",Nationals Park,Philadelphia Phillies,8,Washington Nationals,2
"Sunday, October 2, 2022",Angel Stadium of Anaheim,Texas Rangers,3,Los Angeles Angels,8
"Sunday, October 2, 2022",Truist Park,New York Mets,3,Atlanta Braves,5
"Sunday, October 2, 2022",Wrigley Field,Cincinnati Reds,1,Chicago Cubs,8
"Sunday, October 2, 2022",Progressive Field,Kansas City Royals,5,Cleveland Guardians,7
"Sunday, October 2, 2022",Comerica Park,Minnesota Twins,2,Detroit Tigers,5
"Sunday, October 2, 2022",Minute Maid Park,Tampa Bay Rays,1,Houston Astros,3
"Sunday, October 2, 2022",Dodger Stadium,Colorado Rockies,4,Los Angeles Dodgers,1
"Sunday, October 2, 2022",American Family Field,Miami Marlins,4,Milwaukee Brewers,3
"Sunday, October 2, 2022",Yankee Stadium III,Baltimore Orioles,3,New York Yankees,1
"Sunday, October 2, 2022",Petco Park,Chicago White Sox,2,San Diego Padres,1
"Sunday, October 2, 2022",T-Mobile Park,Oakland Athletics,10,Seattle Mariners,3
"Sunday, October 2, 2022",Oracle Park,Arizona Diamondbacks,3,San Francisco Giants,4
"Sunday, October 2, 2022",Busch Stadium III,Pittsburgh Pirates,7,St. Louis Cardinals,5
"Sunday, October 2, 2022",Rogers Centre,Boston Red Sox,3,Toronto Blue Jays,6
"Sunday, October 2, 2022",Nationals Park,Philadelphia Phillies,8,Washington Nationals,1
"Monday, October 3, 2022",Oriole Park at Camden Yards,Toronto Blue Jays,5,Baltimore Orioles,1
"Monday, October 3, 2022",Fenway Park,Tampa Bay Rays,3,Boston Red Sox,4
"Monday, October 3, 2022",Guaranteed Rate Field,Minnesota Twins,2,Chicago White Sox,3
"Monday, October 3, 2022",Great American Ball Park,Chicago Cubs,1,Cincinnati Reds,3
"Monday, October 3, 2022",Progressive Field,Kansas City Royals,5,Cleveland Guardians,2
"Monday, October 3, 2022",Minute Maid Park,Philadelphia Phillies,3,Houston Astros,0
"Monday, October 3, 2022",Dodger Stadium,Colorado Rockies,2,Los Angeles Dodgers,1
"Monday, October 3, 2022",loanDepot park,Atlanta Braves,0,Miami Marlins,4
"Monday, October 3, 2022",American Family Field,Arizona Diamondbacks,5,Milwaukee Brewers,6
"Monday, October 3, 2022",RingCentral Coliseum,Los Angeles Angels,4,Oakland Athletics,5
"Monday, October 3, 2022",PNC Park,St. Louis Cardinals,2,Pittsburgh Pirates,3
"Monday, October 3, 2022",Petco Park,San Francisco Giants,4,San Diego Padres,7
"Monday, October 3, 2022",T-Mobile Park,Detroit Tigers,4,Seattle Mariners,3
"Monday, October 3, 2022",Globe Life Field,New York Yankees,3,Texas Rangers,1
"Tuesday, October 4, 2022",Fenway Park,Tampa Bay Rays,0,Boston Red Sox,6
"Tuesday, October 4, 2022",Guaranteed Rate Field,Minnesota Twins,3,Chicago White Sox,8
"Tuesday, October 4, 2022",Great American Ball Park,Chicago Cubs,2,Cincinnati Reds,3
"Tuesday, October 4, 2022",Progressive Field,Kansas City Royals,3,Cleveland Guardians,5
"Tuesday, October 4, 2022",Minute Maid Park,Philadelphia Phillies,0,Houston Astros,10
"Tuesday, October 4, 2022",Dodger Stadium,Colorado Rockies,5,Los Angeles Dodgers,2
